# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = dcf_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2626239156
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,terminal_growth,discount_rate,years.1,years.2,years.3,years.4,cashflows.1,cashflows.2,cashflows.3,cashflows.4,value
-6.9933,1,0.723599,2,3,0,8.54852,0.0476882,0.137599,2010,2011,2012,2013,-100,-50,150,500,4269.12
-7.02523,0.997716,0.723599,2,3,0,7.08699,0.066052,0.072836,2010,2011,2012,2013,-100,-50,150,500,64018
-8.89062,0.753386,0.723599,2,3,0,9.08351,0.0735036,0.0176739,2010,2011,2012,2013,-100,-50,150,500,-8651.73
-8.84736,0.980564,0.723599,4,23,0,9.40972,0.0500246,0.193295,2010,2011,2012,2013,-100,-50,150,500,2414.3
-7.23893,0.987511,0.723599,2,3,0,8.86197,0.0292554,0.108302,2010,2011,2012,2013,-100,-50,150,500,5126.57
-7.17842,0.933124,0.723599,2,3,0,7.88382,0.0615169,0.154447,2010,2011,2012,2013,-100,-50,150,500,4006.31
-7.43064,0.660895,0.723599,3,9,0,10.012,0.0752829,0.0526283,2010,2011,2012,2013,-100,-50,150,500,-19930.9
-7.37703,1,0.723599,1,1,0,7.51966,0.0722158,0.0517291,2010,2011,2012,2013,-100,-50,150,500,-22076.2
-6.92254,0.997446,0.723599,1,3,0,7.31282,0.0586601,0.0795226,2010,2011,2012,2013,-100,-50,150,500,20547.9
-8.11004,0.657865,0.723599,1,3,0,9.28913,0.0171663,0.124194,2010,2011,2012,2013,-100,-50,150,500,3670.71
-12.8053,0.482746,0.723599,2,3,0,13.6495,0.0169668,0.199572,2010,2011,2012,2013,-100,-50,150,500,1865.41
-12.5749,0.99403,0.723599,1,1,0,13.1347,0.0161174,0.199392,2010,2011,2012,2013,-100,-50,150,500,1859.06
-11.7911,0.859752,0.723599,3,7,0,13.6481,0.0766472,0.0104389,2010,2011,2012,2013,-100,-50,150,500,-7399.25
-7.60197,0.466396,0.723599,2,5,0,14.8587,0.0812087,0.0535978,2010,2011,2012,2013,-100,-50,150,500,-16325.6
-6.90958,1,0.723599,2,3,0,7.64042,0.0553582,0.0805989,2010,2011,2012,2013,-100,-50,150,500,16946.6
-7.39832,0.897428,0.723599,1,3,0,7.56578,0.0799389,0.0654695,2010,2011,2012,2013,-100,-50,150,500,-30454.2
-6.90376,0.991055,0.723599,2,3,0,7.47755,0.0622746,0.0871327,2010,2011,2012,2013,-100,-50,150,500,17000
-6.9455,0.990542,0.723599,1,1,0,6.95178,0.0642075,0.0818047,2010,2011,2012,2013,-100,-50,150,500,24260.9
-7.32476,0.844568,0.723599,2,3,0,7.89646,0.0432579,0.160257,2010,2011,2012,2013,-100,-50,150,500,3142.85
-7.0232,0.98743,0.723599,2,3,0,7.51082,0.0366865,0.107795,2010,2011,2012,2013,-100,-50,150,500,5706.73
-7.20253,0.965593,0.723599,2,3,0,7.43169,0.0797787,0.105272,2010,2011,2012,2013,-100,-50,150,500,16032.4
-7.50802,0.923658,0.723599,2,7,0,7.85759,0.052497,0.0388379,2010,2011,2012,2013,-100,-50,150,500,-33928.8
-7.10404,0.943477,0.723599,2,7,0,8.1911,0.0743516,0.127606,2010,2011,2012,2013,-100,-50,150,500,7357.81
-7.24312,0.818177,0.723599,2,3,0,8.77113,0.0808843,0.105906,2010,2011,2012,2013,-100,-50,150,500,16316.3
-6.96738,0.955458,0.723599,1,3,0,7.74655,0.0433237,0.0827507,2010,2011,2012,2013,-100,-50,150,500,10799.1
-6.86625,1,0.723599,2,3,0,6.97699,0.0500323,0.115681,2010,2011,2012,2013,-100,-50,150,500,6094.44
-7.16285,0.921046,0.723599,1,3,0,7.33775,0.074143,0.13719,2010,2011,2012,2013,-100,-50,150,500,6104.57
-7.01321,1,0.723599,1,1,0,7.14116,0.07021,0.126109,2010,2011,2012,2013,-100,-50,150,500,7027.41
-7.01321,0.543662,0.723599,1,3,0,9.97283,0.07021,0.126109,2010,2011,2012,2013,-100,-50,150,500,7027.41
-8.03724,0.709883,0.723599,3,15,0,9.73802,0.0213609,0.0517184,2010,2011,2012,2013,-100,-50,150,500,14878.4
-7.23228,1,0.723599,2,3,0,7.99498,0.0626199,0.15735,2010,2011,2012,2013,-100,-50,150,500,3909.28
-7.23228,0.435889,0.723599,1,3,0,10.7907,0.0626199,0.15735,2010,2011,2012,2013,-100,-50,150,500,3909.28
-9.8707,0.734215,0.723599,4,23,0,10.0581,0.0922152,0.192433,2010,2011,2012,2013,-100,-50,150,500,3472.33
-10.0251,0.991867,0.723599,1,1,0,10.3202,0.0929203,0.192951,2010,2011,2012,2013,-100,-50,150,500,3475.8
-8.46155,1,0.723599,2,3,0,10.0074,0.0903369,0.171086,2010,2011,2012,2013,-100,-50,150,500,4481.62
-7.01989,1,0.723599,2,3,0,8.421,0.048007,0.14091,2010,2011,2012,2013,-100,-50,150,500,4106.04
-8.35832,0.80098,0.723599,2,3,0,8.41774,0.0426217,0.0220347,2010,2011,2012,2013,-100,-50,150,500,-23256.6
-11.0484,0.610917,0.723599,3,9,0,12.0701,0.0993316,0.171841,2010,2011,2012,2013,-100,-50,150,500,4988.09
-10.9062,0.97906,0.723599,2,3,0,11.7694,0.0983836,0.187639,2010,2011,2012,2013,-100,-50,150,500,3935.85
-8.7371,0.984452,0.723599,3,7,0,11.3786,0.0671578,0.0180357,2010,2011,2012,2013,-100,-50,150,500,-9825.65
-8.92931,0.990835,0.723599,2,3,0,9.77859,0.0546951,0.0160816,2010,2011,2012,2013,-100,-50,150,500,-12546.1
-12.1728,0.759526,0.723599,2,3,0,12.7636,0.0139017,0.198605,2010,2011,2012,2013,-100,-50,150,500,1846.97
-13.6707,0.989622,0.723599,2,3,0,13.7723,0.0113075,0.199099,2010,2011,2012,2013,-100,-50,150,500,1814.39
-9.76734,1,0.723599,2,3,0,14.9343,0.0901923,0.193201,2010,2011,2012,2013,-100,-50,150,500,3372.8
-7.42058,1,0.723599,2,3,0,9.75405,0.0697641,0.162952,2010,2011,2012,2013,-100,-50,150,500,3935.13
-8.01352,0.912103,0.723599,1,1,0,8.02771,0.0793525,0.176224,2010,2011,2012,2013,-100,-50,150,500,3696.66
-9.07037,0.952228,0.723599,2,3,0,9.6208,0.043053,0.194331,2010,2011,2012,2013,-100,-50,150,500,2280.39
-9.26235,0.885684,0.723599,3,15,0,9.95479,0.0217019,0.190166,2010,2011,2012,2013,-100,-50,150,500,2059.19
-11.9601,0.935951,0.723599,2,7,0,12.0241,0.0991394,0.0178242,2010,2011,2012,2013,-100,-50,150,500,-5939.77
-6.94704,0.99713,0.723599,3,7,0,11.659,0.0544258,0.135076,2010,2011,2012,2013,-100,-50,150,500,4784.28
-7.79325,0.840995,0.723599,2,3,0,8.02477,0.0792628,0.169139,2010,2011,2012,2013,-100,-50,150,500,4036.94
-7.05698,1,0.723599,2,3,0,7.86986,0.0747812,0.102004,2010,2011,2012,2013,-100,-50,150,500,15102.4
-8.1987,0.68016,0.723599,2,3,0,9.1794,0.0292649,0.0303407,2010,2011,2012,2013,-100,-50,150,500,437817
-8.6322,0.958445,0.723599,1,1,0,8.72261,0.026644,0.0242029,2010,2011,2012,2013,-100,-50,150,500,-195265
-9.79922,0.979168,0.723599,2,3,0,10.4975,0.0558748,0.0125003,2010,2011,2012,2013,-100,-50,150,500,-11247.7
-9.03913,0.95539,0.723599,2,3,0,10.6939,0.0831567,0.0191043,2010,2011,2012,2013,-100,-50,150,500,-7520.81
-9.32144,0.729373,0.723599,3,7,0,13.2182,0.092723,0.0244827,2010,2011,2012,2013,-100,-50,150,500,-6986.92
-7.66129,0.997955,0.723599,4,19,0,9.51893,0.0832739,0.154574,2010,2011,2012,2013,-100,-50,150,500,5229.85
-7.17871,0.898015,0.723599,2,7,0,8.76682,0.0480458,0.0557326,2010,2011,2012,2013,-100,-50,150,500,58347.5
-7.46006,0.981503,0.723599,2,3,0,7.54748,0.0332387,0.0532265,2010,2011,2012,2013,-100,-50,150,500,22538.5
-8.00644,0.974195,0.723599,2,3,0,8.08373,0.0218332,0.0514929,2010,2011,2012,2013,-100,-50,150,500,15235.3
-10.226,0.889257,0.723599,2,3,0,10.4443,0.0109181,0.143119,2010,2011,2012,2013,-100,-50,150,500,2865.42
-8.49563,0.977508,0.723599,2,3,0,10.63,0.0156718,0.146457,2010,2011,2012,2013,-100,-50,150,500,2879.19
-7.59541,0.977406,0.723599,2,3,0,8.85581,0.0249234,0.0682338,2010,2011,2012,2013,-100,-50,150,500,10101.5
-7.6096,0.955086,0.723599,2,3,0,8.35431,0.0544297,0.0354394,2010,2011,2012,2013,-100,-50,150,500,-24566.2
-7.46216,0.998241,0.723599,2,7,0,7.97886,0.0777404,0.0548914,2010,2011,2012,2013,-100,-50,150,500,-19677.3
-7.38647,1,0.723599,2,3,0,7.6244,0.0315378,0.147893,2010,2011,2012,2013,-100,-50,150,500,3231.52
-7.42835,0.997437,0.723599,2,3,0,7.53731,0.0779989,0.0577388,2010,2011,2012,2013,-100,-50,150,500,-22071.5
-7.80012,0.844168,0.723599,2,3,0,9.20713,0.0270082,0.0468457,2010,2011,2012,2013,-100,-50,150,500,22988.5
-8.57788,0.956319,0.723599,2,3,0,8.98942,0.0798906,0.187067,2010,2011,2012,2013,-100,-50,150,500,3275.05
-8.1649,0.847366,0.723599,3,7,0,13.8233,0.0499959,0.186196,2010,2011,2012,2013,-100,-50,150,500,2573.49
-7.17679,0.995362,0.723599,2,3,0,8.29586,0.0375643,0.142851,2010,2011,2012,2013,-100,-50,150,500,3607.05
-7.93367,0.644328,0.723599,3,7,0,10.5208,0.0287943,0.0383326,2010,2011,2012,2013,-100,-50,150,500,48612
-8.3288,0.987056,0.723599,2,3,0,8.44504,0.0309681,0.0264351,2010,2011,2012,2013,-100,-50,150,500,-104699
-8.35001,1,0.723599,2,3,0,8.74684,0.0506159,0.0212763,2010,2011,2012,2013,-100,-50,150,500,-16344.3
-8.24812,0.998857,0.723599,3,11,0,8.48703,0.0464686,0.18705,2010,2011,2012,2013,-100,-50,150,500,2488.41
-6.98718,0.982955,0.723599,2,3,0,8.60197,0.0386517,0.111272,2010,2011,2012,2013,-100,-50,150,500,5551.77
-9.22765,0.62322,0.723599,1,3,0,10.5716,0.0121204,0.102575,2010,2011,2012,2013,-100,-50,150,500,4525.04
-11.0793,0.641603,0.723599,3,7,0,12.3385,0.0966667,0.195065,2010,2011,2012,2013,-100,-50,150,500,3521.12
-11.4063,0.998433,0.723599,2,3,0,11.8637,0.0984212,0.192535,2010,2011,2012,2013,-100,-50,150,500,3699.28
-10.4702,0.960892,0.723599,3,7,0,12.481,0.0890747,0.196997,2010,2011,2012,2013,-100,-50,150,500,3196.41
-10.6101,0.980207,0.723599,3,7,0,10.663,0.0193781,0.012983,2010,2011,2012,2013,-100,-50,150,500,-76197.6
-7.30977,1,0.723599,2,3,0,10.3067,0.0447986,0.160406,2010,2011,2012,2013,-100,-50,150,500,3180.21
-6.93804,0.99138,0.723599,2,3,0,7.44204,0.0418372,0.0968794,2010,2011,2012,2013,-100,-50,150,500,7529.25
-9.32481,0.449832,0.723599,3,11,0,12.4529,0.0966415,0.0434856,2010,2011,2012,2013,-100,-50,150,500,-8648.8
-8.97207,1,0.723599,2,3,0,9.43291,0.095777,0.049916,2010,2011,2012,2013,-100,-50,150,500,-9902.04
-8.54694,1,0.723599,2,3,0,9.607,0.0934985,0.158942,2010,2011,2012,2013,-100,-50,150,500,5656.83
-7.82068,0.964974,0.723599,2,3,0,9.29301,0.0678541,0.178039,2010,2011,2012,2013,-100,-50,150,500,3235.49
-6.95043,0.981009,0.723599,2,7,0,8.35144,0.0619797,0.0779099,2010,2011,2012,2013,-100,-50,150,500,26996.5
-7.86717,0.376991,0.723599,3,7,0,12.2647,0.0833796,0.0445573,2010,2011,2012,2013,-100,-50,150,500,-11814.3
-7.5817,1,0.723599,1,1,0,7.88959,0.0807412,0.0537397,2010,2011,2012,2013,-100,-50,150,500,-16689.3
-7.95829,0.964766,0.723599,2,3,0,8.59305,0.0489167,0.0274335,2010,2011,2012,2013,-100,-50,150,500,-22054.2
-7.28758,0.998577,0.723599,2,7,0,8.00059,0.0719687,0.152872,2010,2011,2012,2013,-100,-50,150,500,4619.34
-7.42669,0.846548,0.723599,1,3,0,8.74071,0.0434809,0.044611,2010,2011,2012,2013,-100,-50,150,500,405460
-7.41643,1,0.723599,2,3,0,7.56293,0.0708336,0.161833,2010,2011,2012,2013,-100,-50,150,500,4038.57
-7.64341,0.984645,0.723599,2,3,0,7.78173,0.0306144,0.0475874,2010,2011,2012,2013,-100,-50,150,500,26831.9
-8.73043,0.946904,0.723599,2,3,0,9.06217,0.0176173,0.172983,2010,2011,2012,2013,-100,-50,150,500,2305.4
-7.81276,0.993032,0.723599,2,7,0,8.97499,0.0779342,0.0385902,2010,2011,2012,2013,-100,-50,150,500,-11790.7
-7.81276,0.5388,0.723599,1,3,0,11.5778,0.0779342,0.0385902,2010,2011,2012,2013,-100,-50,150,500,-11790.7
-7.5331,0.996631,0.723599,2,3,0,8.82066,0.0821868,0.148697,2010,2011,2012,2013,-100,-50,150,500,5667.52
-7.54316,0.970431,0.723599,2,3,0,8.18472,0.0865053,0.120848,2010,2011,2012,2013,-100,-50,150,500,11563.7
-7.42492,1,0.723599,2,3,0,7.59478,0.0849186,0.10631,2010,2011,2012,2013,-100,-50,150,500,19075.3
-6.91136,0.936833,0.723599,3,7,0,8.19106,0.0666504,0.102456,2010,2011,2012,2013,-100,-50,150,500,11467.6
-6.9065,1,0.723599,2,7,0,6.91844,0.0437485,0.107471,2010,2011,2012,2013,-100,-50,150,500,6374.69
-7.32602,0.858131,0.723599,2,3,0,7.68582,0.0674588,0.0501767,2010,2011,2012,2013,-100,-50,150,500,-26244.7
-7.9683,0.967944,0.723599,2,3,0,7.98888,0.0671316,0.0283724,2010,2011,2012,2013,-100,-50,150,500,-12205
-7.32293,0.999339,0.723599,2,7,0,8.05255,0.0315498,0.142032,2010,2011,2012,2013,-100,-50,150,500,3441.16
-7.37788,0.996735,0.723599,2,3,0,7.44147,0.0793623,0.0655052,2010,2011,2012,2013,-100,-50,150,500,-31797
-7.37682,0.989079,0.723599,2,7,0,7.87818,0.027084,0.125915,2010,2011,2012,2013,-100,-50,150,500,3964.76
-7.6617,0.990753,0.723599,2,3,0,7.70143,0.0214405,0.113548,2010,2011,2012,2013,-100,-50,150,500,4353.89
-7.50131,0.934844,0.723599,3,11,0,8.39879,0.0308794,0.0551982,2010,2011,2012,2013,-100,-50,150,500,18452.8
-8.20289,0.903139,0.723599,1,1,0,8.22319,0.0214292,0.0432743,2010,2011,2012,2013,-100,-50,150,500,21018.9
-7.75543,0.987955,0.723599,3,13,0,9.55179,0.0772029,0.17014,2010,2011,2012,2013,-100,-50,150,500,3896.02
-6.85718,0.988446,0.723599,1,3,0,7.81852,0.0606455,0.104324,2010,2011,2012,2013,-100,-50,150,500,9364.39
-6.90731,0.92753,0.723599,2,3,0,7.35836,0.0663705,0.105774,2010,2011,2012,2013,-100,-50,150,500,10355.3
-7.02955,0.983317,0.723599,2,3,0,7.08135,0.0431222,0.136448,2010,2011,2012,2013,-100,-50,150,500,4120.43
-6.99904,1,0.723599,2,3,0,7.08171,0.0635586,0.0729379,2010,2011,2012,2013,-100,-50,150,500,46291
-8.99291,0.491822,0.723599,1,3,0,11.2431,0.0198729,0.184614,2010,2011,2012,2013,-100,-50,150,500,2127.47
-8.25981,0.955624,0.723599,3,7,0,10.1758,0.0935106,0.134357,2010,2011,2012,2013,-100,-50,150,500,9485.45
-8.57214,0.979593,0.723599,2,3,0,8.7229,0.0936424,0.159198,2010,2011,2012,2013,-100,-50,150,500,5644.54
-7.14285,0.986996,0.723599,3,7,0,9.39397,0.0321503,0.110541,2010,2011,2012,2013,-100,-50,150,500,5148.3
-6.8715,0.663888,0.723599,3,7,0,10.7388,0.0486549,0.114547,2010,2011,2012,2013,-100,-50,150,500,6084.41
-6.87296,0.985638,0.723599,2,3,0,6.97725,0.0608868,0.0936273,2010,2011,2012,2013,-100,-50,150,500,12748.4
-8.3536,0.663325,0.723599,2,5,0,9.2544,0.0944554,0.125578,2010,2011,2012,2013,-100,-50,150,500,12654.8
-8.66669,0.994108,0.723599,1,1,0,8.74037,0.0961722,0.114814,2010,2011,2012,2013,-100,-50,150,500,21557.7
-7.60742,0.846968,0.723599,2,7,0,10.1931,0.0684633,0.0385332,2010,2011,2012,2013,-100,-50,150,500,-15498
-7.2297,1,0.723599,2,3,0,7.5592,0.0670726,0.0557014,2010,2011,2012,2013,-100,-50,150,500,-39465.7
-7.1193,0.929514,0.723599,1,3,0,7.9853,0.0498763,0.150835,2010,2011,2012,2013,-100,-50,150,500,3709.18
-7.13006,0.992748,0.723599,2,3,0,7.33353,0.0660594,0.0622318,2010,2011,2012,2013,-100,-50,150,500,-115787
-8.46228,0.548625,0.723599,1,3,0,10.5306,0.0220413,0.176945,2010,2011,2012,2013,-100,-50,150,500,2296.02
-6.92287,0.98412,0.723599,1,3,0,8.65792,0.0427642,0.0984309,2010,2011,2012,2013,-100,-50,150,500,7423.19
-9.08585,0.587092,0.723599,2,3,0,10.0585,0.0164034,0.178533,2010,2011,2012,2013,-100,-50,150,500,2185.94
-7.13304,1,0.723599,2,3,0,8.99167,0.0336266,0.122892,2010,2011,2012,2013,-100,-50,150,500,4416.76
-8.37675,0.876488,0.723599,2,3,0,8.5636,0.018314,0.048168,2010,2011,2012,2013,-100,-50,150,500,15233.1
-7.82901,1,0.723599,2,3,0,8.83335,0.0430104,0.178533,2010,2011,2012,2013,-100,-50,150,500,2621.86
-7.71638,1,0.723599,2,3,0,7.84158,0.0637288,0.0334726,2010,2011,2012,2013,-100,-50,150,500,-15480.4
-6.94657,0.990279,0.723599,2,3,0,7.91667,0.0692063,0.106683,2010,2011,2012,2013,-100,-50,150,500,10870.8
-9.31506,0.686119,0.723599,3,11,0,9.35932,0.0654298,0.0143284,2010,2011,2012,2013,-100,-50,150,500,-9513.48
-11.9538,0.775582,0.723599,3,7,0,12.5065,0.0991758,0.0182359,2010,2011,2012,2013,-100,-50,150,500,-5962.57
-8.8701,1,0.723599,2,3,0,12.1518,0.0951372,0.0482494,2010,2011,2012,2013,-100,-50,150,500,-9715.87
-8.2715,1,0.723599,1,1,0,8.84662,0.0933005,0.0705032,2010,2011,2012,2013,-100,-50,150,500,-19154.5
-7.73816,1,0.723599,2,3,0,8.65054,0.088288,0.134935,2010,2011,2012,2013,-100,-50,150,500,8293.89
-8.73105,0.859035,0.723599,2,3,0,10.1251,0.0958793,0.0700484,2010,2011,2012,2013,-100,-50,150,500,-16921.1
-8.96474,0.978779,0.723599,1,1,0,9.09368,0.0965077,0.0627012,2010,2011,2012,2013,-100,-50,150,500,-13110.5
-10.0846,0.922063,0.723599,1,1,0,10.0852,0.0984368,0.0428331,2010,2011,2012,2013,-100,-50,150,500,-8278.71
-7.86991,0.982018,0.723599,2,3,0,10.3922,0.0857271,0.0504079,2010,2011,2012,2013,-100,-50,150,500,-12842.1
-7.31716,1,0.723599,2,3,0,7.80752,0.0749781,0.0598231,2010,2011,2012,2013,-100,-50,150,500,-29386.6
-8.0309,0.81349,0.723599,2,3,0,9.37191,0.0179468,0.0827453,2010,2011,2012,2013,-100,-50,150,500,6563.68
-7.41565,0.984019,0.723599,2,3,0,8.25431,0.0761561,0.155016,2010,2011,2012,2013,-100,-50,150,500,4721.83
-7.95663,0.974506,0.723599,2,3,0,8.27922,0.0769335,0.0332724,2010,2011,2012,2013,-100,-50,150,500,-10734.1
-8.30924,0.785485,0.723599,2,3,0,11.1787,0.0836711,0.0306707,2010,2011,2012,2013,-100,-50,150,500,-8888.07
-7.29029,0.998354,0.723599,2,7,0,8.24249,0.0496993,0.161425,2010,2011,2012,2013,-100,-50,150,500,3285.85
-7.40973,0.992094,0.723599,2,3,0,7.49916,0.0403189,0.162484,2010,2011,2012,2013,-100,-50,150,500,2996.63
-6.91831,0.992417,0.723599,1,3,0,7.44353,0.0606586,0.128129,2010,2011,2012,2013,-100,-50,150,500,5796.43
-6.89184,0.986067,0.723599,1,3,0,7.04387,0.0541539,0.0839752,2010,2011,2012,2013,-100,-50,150,500,14250.9
-6.91129,0.97804,0.723599,2,3,0,7.08043,0.0485997,0.125896,2010,2011,2012,2013,-100,-50,150,500,5076.78
-7.85812,0.779064,0.723599,2,3,0,8.39033,0.0904635,0.0847598,2010,2011,2012,2013,-100,-50,150,500,-74516.4
-7.68161,0.851597,0.723599,1,3,0,10.7812,0.0258306,0.153039,2010,2011,2012,2013,-100,-50,150,500,2925.88
-7.2843,1,0.723599,2,3,0,7.62949,0.0300151,0.130451,2010,2011,2012,2013,-100,-50,150,500,3868.79
-9.18019,0.795403,0.723599,2,3,0,9.60765,0.0968687,0.155459,2010,2011,2012,2013,-100,-50,150,500,6361.07
-7.66266,1,0.723599,2,3,0,9.24699,0.0834059,0.055743,2010,2011,2012,2013,-100,-50,150,500,-16229.2
-8.17298,0.695216,0.723599,1,3,0,11.1919,0.0297462,0.179476,2010,2011,2012,2013,-100,-50,150,500,2365.82
-6.9843,0.999097,0.723599,2,3,0,8.16343,0.0539807,0.139624,2010,2011,2012,2013,-100,-50,150,500,4466.88
-11.1462,0.481792,0.723599,2,7,0,11.7175,0.0103419,0.136225,2010,2011,2012,2013,-100,-50,150,500,3048.81
-11.226,0.989326,0.723599,2,3,0,12.1233,0.0103691,0.0587593,2010,2011,2012,2013,-100,-50,150,500,9204.19
-8.26259,0.949223,0.723599,1,3,0,12.9688,0.0171451,0.144661,2010,2011,2012,2013,-100,-50,150,500,2963.42
-10.784,0.933413,0.723599,3,7,0,10.8684,0.010574,0.0589663,2010,2011,2012,2013,-100,-50,150,500,9200.14
-10.6,0.875893,0.723599,2,3,0,13.7885,0.0106257,0.0675013,2010,2011,2012,2013,-100,-50,150,500,7699.29
-11.5042,0.870619,0.723599,2,3,0,12.6442,0.0107774,0.0241408,2010,2011,2012,2013,-100,-50,150,500,35666.6
-8.85866,0.890674,0.723599,3,7,0,13.2972,0.0279468,0.0204701,2010,2011,2012,2013,-100,-50,150,500,-64223.6
-10.7851,0.792127,0.723599,2,7,0,16.3792,0.0111186,0.178917,2010,2011,2012,2013,-100,-50,150,500,2109.47
-11.3985,0.591067,0.723599,3,7,0,17.4808,0.0364003,0.199397,2010,2011,2012,2013,-100,-50,150,500,2094.96
-10.7444,0.972353,0.723599,2,3,0,11.9781,0.0731823,0.198848,2010,2011,2012,2013,-100,-50,150,500,2731.05
-10.0152,0.985042,0.723599,2,3,0,11.0952,0.0421059,0.19781,2010,2011,2012,2013,-100,-50,150,500,2200.99
-7.09867,0.994059,0.723599,2,3,0,11.256,0.0389074,0.137017,2010,2011,2012,2013,-100,-50,150,500,3914.13
-7.137,0.916995,0.723599,1,3,0,7.82804,0.0664812,0.0620697,2010,2011,2012,2013,-100,-50,150,500,-100494
-7.07322,0.938592,0.723599,1,3,0,7.75934,0.039553,0.135206,2010,2011,2012,2013,-100,-50,150,500,4028.6
-7.08831,0.927873,0.723599,2,7,0,7.62291,0.0576728,0.0608345,2010,2011,2012,2013,-100,-50,150,500,140511
-7.37715,0.977,0.723599,2,7,0,7.47639,0.0767543,0.151189,2010,2011,2012,2013,-100,-50,150,500,5038.53
-7.50414,0.982743,0.723599,2,3,0,7.98197,0.0321785,0.157567,2010,2011,2012,2013,-100,-50,150,500,2944.65
-7.1852,0.926916,0.723599,2,7,0,8.35217,0.0495397,0.0546921,2010,2011,2012,2013,-100,-50,150,500,87226.7
-7.81432,0.7577,0.723599,1,3,0,9.33705,0.0458,0.178928,2010,2011,2012,2013,-100,-50,150,500,2667.75
-8.34879,0.938807,0.723599,1,1,0,8.39184,0.0360364,0.186208,2010,2011,2012,2013,-100,-50,150,500,2330.7
-8.04202,1,0.723599,2,3,0,8.71317,0.0657681,0.183382,2010,2011,2012,2013,-100,-50,150,500,3000.57
-8.01332,0.961129,0.723599,2,3,0,8.77819,0.083535,0.0390469,2010,2011,2012,2013,-100,-50,150,500,-10419.3
-7.67223,0.988316,0.723599,2,3,0,8.83677,0.0686369,0.173526,2010,2011,2012,2013,-100,-50,150,500,3427.72
-8.00163,0.989113,0.723599,2,3,0,8.06085,0.06743,0.182222,2010,2011,2012,2013,-100,-50,150,500,3081.49
-7.98568,0.983829,0.723599,2,3,0,8.82124,0.0326786,0.177205,2010,2011,2012,2013,-100,-50,150,500,2462.19
-7.49933,1,0.723599,2,3,0,8.12037,0.063799,0.0404585,2010,2011,2012,2013,-100,-50,150,500,-19797.9
-7.90408,0.941241,0.723599,1,1,0,7.94961,0.0733252,0.032287,2010,2011,2012,2013,-100,-50,150,500,-11441.2
-7.78219,0.993458,0.723599,2,7,0,8.42909,0.0878412,0.0664103,2010,2011,2012,2013,-100,-50,150,500,-20530.5
-8.73509,0.807288,0.723599,2,3,0,9.31872,0.0413477,0.19177,2010,2011,2012,2013,-100,-50,150,500,2303.96
-7.89139,0.990702,0.723599,2,3,0,9.21263,0.0475924,0.181021,2010,2011,2012,2013,-100,-50,150,500,2651.81
-7.17927,0.969067,0.723599,2,3,0,8.37289,0.0767492,0.130032,2010,2011,2012,2013,-100,-50,150,500,7321.69
-8.728,0.809066,0.723599,2,7,0,8.81802,0.024833,0.0241258,2010,2011,2012,2013,-100,-50,150,500,-674094
-7.19578,1,0.723599,2,3,0,8.58978,0.0795238,0.10063,2010,2011,2012,2013,-100,-50,150,500,19534.2
-8.54738,0.623121,0.723599,2,3,0,9.77026,0.0404645,0.020174,2010,2011,2012,2013,-100,-50,150,500,-23682
-8.69899,0.919511,0.723599,2,3,0,10.0132,0.0166684,0.0426016,2010,2011,2012,2013,-100,-50,150,500,17726.9
-7.91585,1,0.723599,2,3,0,8.61283,0.0205672,0.0651139,2010,2011,2012,2013,-100,-50,150,500,9879.06
-7.0183,1,0.723599,2,7,0,7.90206,0.0710796,0.0860884,2010,2011,2012,2013,-100,-50,150,500,28223
-7.0183,0.630311,0.723599,2,3,0,8.86373,0.0710796,0.0860884,2010,2011,2012,2013,-100,-50,150,500,28223
-7.27606,0.969008,0.723599,2,3,0,7.34828,0.0671207,0.0527967,2010,2011,2012,2013,-100,-50,150,500,-31505.4
-7.26484,0.987533,0.723599,2,3,0,7.6685,0.030344,0.0808854,2010,2011,2012,2013,-100,-50,150,500,8449.79
-7.15383,0.999047,0.723599,3,11,0,7.33626,0.0776129,0.0911361,2010,2011,2012,2013,-100,-50,150,500,31035.3
-7.20057,0.960221,0.723599,2,3,0,7.6051,0.0677147,0.0583371,2010,2011,2012,2013,-100,-50,150,500,-47615.9
-7.3664,0.974797,0.723599,3,11,0,7.75675,0.0795159,0.142866,2010,2011,2012,2013,-100,-50,150,500,6013.79
-7.20798,0.895647,0.723599,2,7,0,8.34482,0.0478343,0.0539327,2010,2011,2012,2013,-100,-50,150,500,73799.5
